record id,cluster id,confidence score,cluster type
febrl3-rec-1672-dup-3,febrl3-cl-657,1.0,dup
febrl3-rec-1672-org,febrl3-cl-657,1.0,dup
febrl3-rec-1793-dup-0,febrl3-cl-658,1.0,dup
febrl3-rec-1793-org,febrl3-cl-658,1.0,dup
febrl3-rec-710-dup-0,febrl3-cl-659,1.0,dup
febrl3-rec-710-dup-1,febrl3-cl-659,1.0,dup
febrl3-rec-710-dup-2,febrl3-cl-659,1.0,dup
febrl3-rec-710-org,febrl3-cl-659,1.0,dup
febrl3-rec-789-dup-0,febrl3-cl-660,1.0,dup
febrl3-rec-789-dup-1,febrl3-cl-660,1.0,dup
febrl3-rec-789-org,febrl3-cl-660,1.0,dup
febrl3-rec-1951-dup-0,febrl3-cl-661,1.0,dup
febrl3-rec-1951-dup-1,febrl3-cl-661,1.0,dup
febrl3-rec-1951-org,febrl3-cl-661,1.0,dup
febrl3-rec-1115-dup-0,febrl3-cl-662,1.0,dup
febrl3-rec-1115-dup-1,febrl3-cl-662,1.0,dup
febrl3-rec-1115-org,febrl3-cl-662,1.0,dup
febrl3-rec-1134-dup-0,febrl3-cl-663,1.0,dup
febrl3-rec-1134-dup-1,febrl3-cl-663,1.0,dup
febrl3-rec-1134-org,febrl3-cl-663,1.0,dup
febrl3-rec-822-dup-0,febrl3-cl-664,0.5075842765842532,dup
febrl3-rec-822-org,febrl3-cl-664,0.5075842765842532,dup
febrl3-rec-611-dup-0,febrl3-cl-665,1.0,dup
febrl3-rec-611-org,febrl3-cl-665,1.0,dup
febrl3-rec-635-dup-0,febrl3-cl-666,1.0,dup
febrl3-rec-635-dup-1,febrl3-cl-666,1.0,dup
febrl3-rec-635-dup-2,febrl3-cl-666,1.0,dup
febrl3-rec-635-org,febrl3-cl-666,1.0,dup
febrl3-rec-1304-dup-0,febrl3-cl-667,1.0,dup
febrl3-rec-1304-dup-1,febrl3-cl-667,1.0,dup
febrl3-rec-1304-dup-2,febrl3-cl-667,1.0,dup
febrl3-rec-1304-org,febrl3-cl-667,1.0,dup
febrl3-rec-1529-dup-0,febrl3-cl-668,1.0,dup
febrl3-rec-1529-org,febrl3-cl-668,1.0,dup
febrl3-rec-505-dup-0,febrl3-cl-669,1.0,dup
febrl3-rec-505-dup-1,febrl3-cl-669,1.0,dup
febrl3-rec-505-org,febrl3-cl-669,1.0,dup
febrl3-rec-876-dup-0,febrl3-cl-670,1.0,dup
febrl3-rec-876-dup-1,febrl3-cl-670,1.0,dup
febrl3-rec-876-dup-2,febrl3-cl-670,1.0,dup
febrl3-rec-876-dup-3,febrl3-cl-670,1.0,dup
febrl3-rec-876-dup-4,febrl3-cl-670,1.0,dup
febrl3-rec-876-org,febrl3-cl-670,1.0,dup
febrl3-rec-1834-dup-0,febrl3-cl-671,1.0,dup
febrl3-rec-1834-dup-1,febrl3-cl-671,1.0,dup
febrl3-rec-1834-dup-2,febrl3-cl-671,1.0,dup
febrl3-rec-1834-org,febrl3-cl-671,1.0,dup
febrl3-rec-300-dup-0,febrl3-cl-672,1.0,dup
febrl3-rec-300-org,febrl3-cl-672,1.0,dup
febrl3-rec-341-dup-0,febrl3-cl-673,1.0,dup
febrl3-rec-341-dup-1,febrl3-cl-673,1.0,dup
febrl3-rec-341-dup-2,febrl3-cl-673,1.0,dup
febrl3-rec-341-dup-3,febrl3-cl-673,1.0,dup
febrl3-rec-341-org,febrl3-cl-673,1.0,dup
febrl3-rec-1517-dup-0,febrl3-cl-674,0.999999946687985,dup
febrl3-rec-1517-dup-1,febrl3-cl-674,0.999999946687985,dup
febrl3-rec-1517-dup-2,febrl3-cl-674,0.9999999246054253,dup
febrl3-rec-1517-dup-3,febrl3-cl-674,1.0,dup
febrl3-rec-1517-dup-4,febrl3-cl-674,1.0,dup
febrl3-rec-1517-org,febrl3-cl-674,1.0,dup
febrl3-rec-342-dup-0,febrl3-cl-675,1.0,dup
febrl3-rec-342-org,febrl3-cl-675,1.0,dup
febrl3-rec-75-dup-0,febrl3-cl-676,0.99991048912682,dup
febrl3-rec-75-dup-1,febrl3-cl-676,0.9999999733439925,dup
febrl3-rec-75-dup-2,febrl3-cl-676,1.0,dup
febrl3-rec-75-dup-3,febrl3-cl-676,0.999999946687985,dup
febrl3-rec-75-dup-4,febrl3-cl-676,0.9999104891069749,dup
febrl3-rec-75-org,febrl3-cl-676,1.0,dup
febrl3-rec-1589-dup-0,febrl3-cl-677,1.0,dup
febrl3-rec-1589-dup-1,febrl3-cl-677,1.0,dup
febrl3-rec-1589-dup-2,febrl3-cl-677,1.0,dup
febrl3-rec-1589-org,febrl3-cl-677,1.0,dup
febrl3-rec-161-dup-0,febrl3-cl-678,1.0,dup
febrl3-rec-161-dup-1,febrl3-cl-678,1.0,dup
febrl3-rec-161-dup-2,febrl3-cl-678,1.0,dup
febrl3-rec-161-dup-3,febrl3-cl-678,1.0,dup
febrl3-rec-161-dup-4,febrl3-cl-678,1.0,dup
febrl3-rec-161-org,febrl3-cl-678,1.0,dup
febrl3-rec-177-dup-1,febrl3-cl-679,1.0,dup
febrl3-rec-177-dup-2,febrl3-cl-679,1.0,dup
febrl3-rec-177-org,febrl3-cl-679,1.0,dup
febrl3-rec-1532-dup-0,febrl3-cl-680,1.0,dup
febrl3-rec-1532-org,febrl3-cl-680,1.0,dup
febrl3-rec-1821-dup-0,febrl3-cl-681,0.9999997892657575,dup
febrl3-rec-1821-dup-1,febrl3-cl-681,0.9999998735594545,dup
febrl3-rec-1821-org,febrl3-cl-681,0.999999831412606,dup
febrl3-rec-708-dup-0,febrl3-cl-682,1.0,dup
febrl3-rec-708-dup-1,febrl3-cl-682,0.999999733439925,dup
febrl3-rec-708-dup-2,febrl3-cl-682,1.0,dup
febrl3-rec-708-dup-3,febrl3-cl-682,0.999999733439925,dup
febrl3-rec-708-dup-4,febrl3-cl-682,1.0,dup
febrl3-rec-708-org,febrl3-cl-682,1.0,dup
febrl3-rec-1320-dup-0,febrl3-cl-683,0.999999840063955,dup
febrl3-rec-1320-dup-1,febrl3-cl-683,0.999670558296564,dup
febrl3-rec-1320-dup-2,febrl3-cl-683,0.9999996413800966,dup
febrl3-rec-1320-dup-3,febrl3-cl-683,1.0,dup
febrl3-rec-1320-dup-4,febrl3-cl-683,0.9996705582782311,dup
febrl3-rec-1320-org,febrl3-cl-683,1.0,dup
febrl3-rec-481-dup-0,febrl3-cl-684,1.0,dup
febrl3-rec-481-dup-1,febrl3-cl-684,1.0,dup
febrl3-rec-481-org,febrl3-cl-684,1.0,dup
febrl3-rec-511-dup-0,febrl3-cl-685,1.0,dup
febrl3-rec-511-dup-1,febrl3-cl-685,0.42324868582754127,dup
febrl3-rec-511-dup-2,febrl3-cl-685,0.6357993978158123,dup
febrl3-rec-511-dup-3,febrl3-cl-685,0.5527864042410315,dup
febrl3-rec-511-dup-4,febrl3-cl-685,0.9999999733439925,dup
febrl3-rec-511-org,febrl3-cl-685,1.0,dup
febrl3-rec-900-dup-0,febrl3-cl-686,1.0,dup
febrl3-rec-900-org,febrl3-cl-686,1.0,dup
febrl3-rec-1296-dup-0,febrl3-cl-687,1.0,dup
febrl3-rec-1296-dup-1,febrl3-cl-687,1.0,dup
febrl3-rec-1296-dup-2,febrl3-cl-687,1.0,dup
febrl3-rec-1296-org,febrl3-cl-687,1.0,dup
febrl3-rec-1942-dup-0,febrl3-cl-688,1.0,dup
febrl3-rec-1942-org,febrl3-cl-688,1.0,dup
febrl3-rec-1028-dup-0,febrl3-cl-689,1.0,dup
febrl3-rec-1028-dup-1,febrl3-cl-689,1.0,dup
febrl3-rec-1028-org,febrl3-cl-689,1.0,dup
febrl3-rec-356-dup-0,febrl3-cl-690,1.0,dup
febrl3-rec-356-dup-1,febrl3-cl-690,1.0,dup
febrl3-rec-356-dup-2,febrl3-cl-690,1.0,dup
febrl3-rec-356-org,febrl3-cl-690,1.0,dup
febrl3-rec-159-dup-0,febrl3-cl-691,1.0,dup
febrl3-rec-159-dup-1,febrl3-cl-691,1.0,dup
febrl3-rec-159-dup-2,febrl3-cl-691,1.0,dup
febrl3-rec-159-org,febrl3-cl-691,1.0,dup
febrl3-rec-1451-dup-0,febrl3-cl-692,0.9999997935234538,dup
febrl3-rec-1451-dup-1,febrl3-cl-692,0.9999997935234538,dup
febrl3-rec-1451-dup-2,febrl3-cl-692,1.0,dup
febrl3-rec-1451-org,febrl3-cl-692,1.0,dup
febrl3-rec-1722-dup-0,febrl3-cl-693,1.0,dup
febrl3-rec-1722-org,febrl3-cl-693,1.0,dup
febrl3-rec-148-dup-0,febrl3-cl-694,1.0,dup
febrl3-rec-148-dup-1,febrl3-cl-694,1.0,dup
febrl3-rec-148-org,febrl3-cl-694,1.0,dup
febrl3-rec-1363-dup-0,febrl3-cl-695,0.9999989676172688,dup
febrl3-rec-1363-dup-1,febrl3-cl-695,0.9999989676172688,dup
febrl3-rec-1363-dup-2,febrl3-cl-695,1.0,dup
febrl3-rec-1363-org,febrl3-cl-695,1.0,dup
febrl3-rec-893-dup-0,febrl3-cl-696,1.0,dup
febrl3-rec-893-dup-1,febrl3-cl-696,1.0,dup
febrl3-rec-893-org,febrl3-cl-696,1.0,dup
febrl3-rec-1143-dup-0,febrl3-cl-697,1.0,dup
febrl3-rec-1143-dup-1,febrl3-cl-697,1.0,dup
febrl3-rec-1143-dup-2,febrl3-cl-697,1.0,dup
febrl3-rec-1143-dup-3,febrl3-cl-697,1.0,dup
febrl3-rec-1143-org,febrl3-cl-697,1.0,dup
febrl3-rec-883-dup-0,febrl3-cl-698,1.0,dup
febrl3-rec-883-org,febrl3-cl-698,1.0,dup
febrl3-rec-576-dup-0,febrl3-cl-699,1.0,dup
febrl3-rec-576-dup-1,febrl3-cl-699,1.0,dup
febrl3-rec-576-dup-2,febrl3-cl-699,1.0,dup
febrl3-rec-576-dup-3,febrl3-cl-699,1.0,dup
febrl3-rec-576-org,febrl3-cl-699,1.0,dup
febrl3-rec-1897-dup-0,febrl3-cl-700,1.0,dup
febrl3-rec-1897-dup-1,febrl3-cl-700,1.0,dup
febrl3-rec-1897-dup-2,febrl3-cl-700,1.0,dup
febrl3-rec-1897-org,febrl3-cl-700,1.0,dup
febrl3-rec-1536-dup-0,febrl3-cl-701,1.0,dup
febrl3-rec-1536-org,febrl3-cl-701,1.0,dup
febrl3-rec-1618-dup-0,febrl3-cl-702,1.0,dup
febrl3-rec-1618-dup-1,febrl3-cl-702,1.0,dup
febrl3-rec-1618-dup-2,febrl3-cl-702,1.0,dup
febrl3-rec-1618-dup-3,febrl3-cl-702,1.0,dup
febrl3-rec-1618-dup-4,febrl3-cl-702,1.0,dup
febrl3-rec-1618-org,febrl3-cl-702,1.0,dup
febrl3-rec-629-dup-0,febrl3-cl-703,1.0,dup
febrl3-rec-629-dup-1,febrl3-cl-703,1.0,dup
febrl3-rec-629-dup-2,febrl3-cl-703,1.0,dup
febrl3-rec-629-org,febrl3-cl-703,1.0,dup
febrl3-rec-35-dup-0,febrl3-cl-704,0.999999840063955,dup
febrl3-rec-35-dup-1,febrl3-cl-704,1.0,dup
febrl3-rec-35-dup-2,febrl3-cl-704,0.9997236570931259,dup
febrl3-rec-35-dup-3,febrl3-cl-704,0.9999998667199625,dup
febrl3-rec-35-dup-4,febrl3-cl-704,0.9997236571715487,dup
febrl3-rec-35-org,febrl3-cl-704,1.0,dup
febrl3-rec-378-dup-0,febrl3-cl-705,1.0,dup
febrl3-rec-378-dup-1,febrl3-cl-705,1.0,dup
febrl3-rec-378-dup-2,febrl3-cl-705,1.0,dup
febrl3-rec-378-org,febrl3-cl-705,1.0,dup
febrl3-rec-1851-dup-0,febrl3-cl-706,1.0,dup
febrl3-rec-1851-dup-1,febrl3-cl-706,1.0,dup
febrl3-rec-1851-dup-2,febrl3-cl-706,1.0,dup
febrl3-rec-1851-dup-3,febrl3-cl-706,1.0,dup
febrl3-rec-1851-dup-4,febrl3-cl-706,1.0,dup
febrl3-rec-1851-org,febrl3-cl-706,1.0,dup
febrl3-rec-315-dup-0,febrl3-cl-707,1.0,dup
febrl3-rec-315-dup-1,febrl3-cl-707,1.0,dup
febrl3-rec-315-org,febrl3-cl-707,1.0,dup
febrl3-rec-455-dup-0,febrl3-cl-708,1.0,dup
febrl3-rec-455-dup-1,febrl3-cl-708,1.0,dup
febrl3-rec-455-dup-2,febrl3-cl-708,1.0,dup
febrl3-rec-455-org,febrl3-cl-708,1.0,dup
febrl3-rec-853-dup-0,febrl3-cl-709,1.0,dup
febrl3-rec-853-dup-1,febrl3-cl-709,1.0,dup
febrl3-rec-853-org,febrl3-cl-709,1.0,dup
febrl3-rec-1006-dup-0,febrl3-cl-710,1.0,dup
febrl3-rec-1006-dup-1,febrl3-cl-710,1.0,dup
febrl3-rec-1006-dup-2,febrl3-cl-710,1.0,dup
febrl3-rec-1006-org,febrl3-cl-710,1.0,dup
febrl3-rec-1150-dup-0,febrl3-cl-711,1.0,dup
febrl3-rec-1150-org,febrl3-cl-711,1.0,dup
febrl3-rec-1904-dup-0,febrl3-cl-712,1.0,dup
febrl3-rec-1904-dup-1,febrl3-cl-712,1.0,dup
febrl3-rec-1904-dup-2,febrl3-cl-712,1.0,dup
febrl3-rec-1904-dup-3,febrl3-cl-712,1.0,dup
febrl3-rec-1904-dup-4,febrl3-cl-712,1.0,dup
febrl3-rec-1904-org,febrl3-cl-712,1.0,dup
febrl3-rec-1972-dup-0,febrl3-cl-713,1.0,dup
febrl3-rec-1972-dup-1,febrl3-cl-713,1.0,dup
febrl3-rec-1972-org,febrl3-cl-713,1.0,dup
febrl3-rec-483-dup-0,febrl3-cl-714,1.0,dup
febrl3-rec-483-dup-1,febrl3-cl-714,1.0,dup
febrl3-rec-483-dup-2,febrl3-cl-714,1.0,dup
febrl3-rec-483-dup-3,febrl3-cl-714,1.0,dup
febrl3-rec-483-dup-4,febrl3-cl-714,1.0,dup
febrl3-rec-483-org,febrl3-cl-714,1.0,dup
febrl3-rec-1401-dup-0,febrl3-cl-715,1.0,dup
febrl3-rec-1401-org,febrl3-cl-715,1.0,dup
febrl3-rec-320-dup-0,febrl3-cl-716,1.0,dup
febrl3-rec-320-dup-1,febrl3-cl-716,1.0,dup
febrl3-rec-320-dup-2,febrl3-cl-716,1.0,dup
febrl3-rec-320-org,febrl3-cl-716,1.0,dup
febrl3-rec-592-dup-0,febrl3-cl-717,1.0,dup
febrl3-rec-592-dup-1,febrl3-cl-717,1.0,dup
febrl3-rec-592-dup-2,febrl3-cl-717,1.0,dup
febrl3-rec-592-dup-3,febrl3-cl-717,1.0,dup
febrl3-rec-592-org,febrl3-cl-717,1.0,dup
febrl3-rec-1931-dup-0,febrl3-cl-718,1.0,dup
febrl3-rec-1931-dup-1,febrl3-cl-718,1.0,dup
febrl3-rec-1931-dup-2,febrl3-cl-718,1.0,dup
febrl3-rec-1931-dup-3,febrl3-cl-718,1.0,dup
febrl3-rec-1931-org,febrl3-cl-718,1.0,dup
febrl3-rec-977-dup-0,febrl3-cl-719,1.0,dup
febrl3-rec-977-dup-1,febrl3-cl-719,1.0,dup
febrl3-rec-977-dup-2,febrl3-cl-719,1.0,dup
febrl3-rec-977-dup-3,febrl3-cl-719,1.0,dup
febrl3-rec-977-dup-4,febrl3-cl-719,1.0,dup
febrl3-rec-977-org,febrl3-cl-719,1.0,dup
febrl3-rec-1097-dup-0,febrl3-cl-720,1.0,dup
febrl3-rec-1097-dup-1,febrl3-cl-720,1.0,dup
febrl3-rec-1097-dup-2,febrl3-cl-720,1.0,dup
febrl3-rec-1097-dup-3,febrl3-cl-720,1.0,dup
febrl3-rec-1097-org,febrl3-cl-720,1.0,dup
febrl3-rec-1075-dup-0,febrl3-cl-721,1.0,dup
febrl3-rec-1075-dup-1,febrl3-cl-721,1.0,dup
febrl3-rec-1075-org,febrl3-cl-721,1.0,dup
febrl3-rec-381-dup-0,febrl3-cl-722,1.0,dup
febrl3-rec-381-dup-1,febrl3-cl-722,1.0,dup
febrl3-rec-381-org,febrl3-cl-722,1.0,dup
febrl3-rec-943-dup-0,febrl3-cl-723,0.9999988973140717,dup
febrl3-rec-943-dup-1,febrl3-cl-723,1.0,dup
febrl3-rec-943-dup-2,febrl3-cl-723,1.0,dup
febrl3-rec-943-dup-3,febrl3-cl-723,0.9999988973140717,dup
febrl3-rec-943-org,febrl3-cl-723,1.0,dup
febrl3-rec-194-dup-0,febrl3-cl-724,1.0,dup
febrl3-rec-194-dup-1,febrl3-cl-724,1.0,dup
febrl3-rec-194-dup-2,febrl3-cl-724,1.0,dup
febrl3-rec-194-org,febrl3-cl-724,1.0,dup
febrl3-rec-1344-dup-0,febrl3-cl-725,0.9999900111969029,dup
febrl3-rec-1344-dup-1,febrl3-cl-725,0.9999900111969029,dup
febrl3-rec-1344-org,febrl3-cl-725,1.0,dup
febrl3-rec-1430-dup-0,febrl3-cl-726,1.0,dup
febrl3-rec-1430-org,febrl3-cl-726,1.0,dup
febrl3-rec-564-dup-0,febrl3-cl-727,1.0,dup
febrl3-rec-564-org,febrl3-cl-727,1.0,dup
febrl3-rec-615-dup-0,febrl3-cl-728,1.0,dup
febrl3-rec-615-dup-1,febrl3-cl-728,1.0,dup
febrl3-rec-615-dup-2,febrl3-cl-728,1.0,dup
febrl3-rec-615-dup-3,febrl3-cl-728,1.0,dup
febrl3-rec-615-dup-4,febrl3-cl-728,1.0,dup
febrl3-rec-615-org,febrl3-cl-728,1.0,dup
febrl3-rec-1119-dup-0,febrl3-cl-729,1.0,dup
febrl3-rec-1119-org,febrl3-cl-729,1.0,dup
febrl3-rec-693-dup-0,febrl3-cl-730,0.9999927507420562,dup
febrl3-rec-693-dup-1,febrl3-cl-730,0.9999927507420562,dup
febrl3-rec-693-org,febrl3-cl-730,1.0,dup
febrl3-rec-1980-dup-0,febrl3-cl-731,1.0,dup
febrl3-rec-1980-dup-1,febrl3-cl-731,1.0,dup
febrl3-rec-1980-dup-2,febrl3-cl-731,1.0,dup
febrl3-rec-1980-dup-3,febrl3-cl-731,1.0,dup
febrl3-rec-1980-org,febrl3-cl-731,1.0,dup
febrl3-rec-64-dup-0,febrl3-cl-732,1.0,dup
febrl3-rec-64-org,febrl3-cl-732,1.0,dup
febrl3-rec-905-dup-0,febrl3-cl-733,1.0,dup
febrl3-rec-905-org,febrl3-cl-733,1.0,dup
febrl3-rec-21-dup-0,febrl3-cl-734,1.0,dup
febrl3-rec-21-dup-1,febrl3-cl-734,1.0,dup
febrl3-rec-21-dup-2,febrl3-cl-734,1.0,dup
febrl3-rec-21-org,febrl3-cl-734,1.0,dup
febrl3-rec-447-dup-0,febrl3-cl-735,1.0,dup
febrl3-rec-447-org,febrl3-cl-735,1.0,dup
febrl3-rec-86-dup-0,febrl3-cl-736,1.0,dup
febrl3-rec-86-dup-1,febrl3-cl-736,1.0,dup
febrl3-rec-86-dup-2,febrl3-cl-736,1.0,dup
febrl3-rec-86-org,febrl3-cl-736,1.0,dup
febrl3-rec-1176-dup-0,febrl3-cl-737,1.0,dup
febrl3-rec-1176-dup-1,febrl3-cl-737,1.0,dup
febrl3-rec-1176-org,febrl3-cl-737,1.0,dup
febrl3-rec-1802-dup-0,febrl3-cl-738,1.0,dup
febrl3-rec-1802-org,febrl3-cl-738,1.0,dup
febrl3-rec-1918-dup-0,febrl3-cl-739,1.0,dup
febrl3-rec-1918-dup-1,febrl3-cl-739,1.0,dup
febrl3-rec-1918-dup-2,febrl3-cl-739,1.0,dup
febrl3-rec-1918-dup-3,febrl3-cl-739,1.0,dup
febrl3-rec-1918-dup-4,febrl3-cl-739,1.0,dup
febrl3-rec-1918-org,febrl3-cl-739,1.0,dup
febrl3-rec-643-dup-0,febrl3-cl-740,1.0,dup
febrl3-rec-643-org,febrl3-cl-740,1.0,dup
febrl3-rec-1499-dup-0,febrl3-cl-741,1.0,dup
febrl3-rec-1499-dup-1,febrl3-cl-741,0.9999962798869823,dup
febrl3-rec-1499-dup-2,febrl3-cl-741,0.9999989604157076,dup
febrl3-rec-1499-dup-3,febrl3-cl-741,0.9999964280949952,dup
febrl3-rec-1499-dup-4,febrl3-cl-741,1.0,dup
febrl3-rec-1499-org,febrl3-cl-741,1.0,dup
febrl3-rec-1799-dup-0,febrl3-cl-742,1.0,dup
febrl3-rec-1799-dup-1,febrl3-cl-742,1.0,dup
febrl3-rec-1799-org,febrl3-cl-742,1.0,dup
febrl3-rec-49-dup-0,febrl3-cl-743,0.9998507580094229,dup
febrl3-rec-49-dup-1,febrl3-cl-743,0.9998507580094229,dup
febrl3-rec-49-org,febrl3-cl-743,1.0,dup
febrl3-rec-944-dup-0,febrl3-cl-744,1.0,dup
febrl3-rec-944-dup-1,febrl3-cl-744,1.0,dup
febrl3-rec-944-dup-2,febrl3-cl-744,1.0,dup
febrl3-rec-944-dup-3,febrl3-cl-744,1.0,dup
febrl3-rec-944-dup-4,febrl3-cl-744,1.0,dup
febrl3-rec-944-org,febrl3-cl-744,1.0,dup
febrl3-rec-1077-dup-0,febrl3-cl-745,1.0,dup
febrl3-rec-1077-org,febrl3-cl-745,1.0,dup
febrl3-rec-1825-dup-0,febrl3-cl-746,1.0,dup
febrl3-rec-1825-org,febrl3-cl-746,1.0,dup
febrl3-rec-264-dup-0,febrl3-cl-747,1.0,dup
febrl3-rec-264-dup-1,febrl3-cl-747,1.0,dup
febrl3-rec-264-org,febrl3-cl-747,1.0,dup
febrl3-rec-272-dup-0,febrl3-cl-748,1.0,dup
febrl3-rec-272-org,febrl3-cl-748,1.0,dup
febrl3-rec-761-dup-0,febrl3-cl-749,1.0,dup
febrl3-rec-761-org,febrl3-cl-749,1.0,dup
febrl3-rec-784-dup-0,febrl3-cl-750,0.8916755825893434,dup
febrl3-rec-784-dup-1,febrl3-cl-750,0.539854154987339,dup
febrl3-rec-784-dup-2,febrl3-cl-750,0.5527864045000421,dup
febrl3-rec-784-dup-3,febrl3-cl-750,0.9999791016901212,dup
febrl3-rec-784-dup-4,febrl3-cl-750,0.9998643475804592,dup
febrl3-rec-784-org,febrl3-cl-750,0.9999791016901212,dup
febrl3-rec-821-dup-0,febrl3-cl-751,1.0,dup
febrl3-rec-821-dup-1,febrl3-cl-751,1.0,dup
febrl3-rec-821-org,febrl3-cl-751,1.0,dup
febrl3-rec-933-dup-0,febrl3-cl-752,1.0,dup
febrl3-rec-933-dup-1,febrl3-cl-752,1.0,dup
febrl3-rec-933-dup-2,febrl3-cl-752,1.0,dup
febrl3-rec-933-org,febrl3-cl-752,1.0,dup
febrl3-rec-1655-dup-0,febrl3-cl-753,1.0,dup
febrl3-rec-1655-dup-1,febrl3-cl-753,1.0,dup
febrl3-rec-1655-org,febrl3-cl-753,1.0,dup
febrl3-rec-1850-dup-0,febrl3-cl-754,0.999999840063955,dup
febrl3-rec-1850-dup-1,febrl3-cl-754,0.9999999733439925,dup
febrl3-rec-1850-dup-2,febrl3-cl-754,1.0,dup
febrl3-rec-1850-dup-3,febrl3-cl-754,0.9999998378578364,dup
febrl3-rec-1850-dup-4,febrl3-cl-754,1.0,dup
febrl3-rec-1850-org,febrl3-cl-754,1.0,dup
febrl3-rec-1970-dup-0,febrl3-cl-755,0.999999915706303,dup
febrl3-rec-1970-dup-1,febrl3-cl-755,0.999999915706303,dup
febrl3-rec-1970-org,febrl3-cl-755,1.0,dup
febrl3-rec-1995-dup-0,febrl3-cl-756,1.0,dup
febrl3-rec-1995-dup-1,febrl3-cl-756,1.0,dup
febrl3-rec-1995-org,febrl3-cl-756,1.0,dup
febrl3-rec-236-dup-0,febrl3-cl-757,0.9999996902851807,dup
febrl3-rec-236-dup-1,febrl3-cl-757,0.9999999655872422,dup
febrl3-rec-236-dup-2,febrl3-cl-757,0.9999996883792253,dup
febrl3-rec-236-org,febrl3-cl-757,1.0,dup
febrl3-rec-331-dup-0,febrl3-cl-758,1.0,dup
febrl3-rec-331-org,febrl3-cl-758,1.0,dup
febrl3-rec-1511-dup-0,febrl3-cl-759,1.0,dup
febrl3-rec-1511-dup-1,febrl3-cl-759,1.0,dup
febrl3-rec-1511-org,febrl3-cl-759,1.0,dup
febrl3-rec-1604-dup-0,febrl3-cl-760,1.0,dup
febrl3-rec-1604-dup-1,febrl3-cl-760,1.0,dup
febrl3-rec-1604-dup-2,febrl3-cl-760,1.0,dup
febrl3-rec-1604-org,febrl3-cl-760,1.0,dup
febrl3-rec-248-dup-0,febrl3-cl-761,1.0,dup
febrl3-rec-248-dup-1,febrl3-cl-761,1.0,dup
febrl3-rec-248-org,febrl3-cl-761,1.0,dup
febrl3-rec-702-dup-0,febrl3-cl-762,1.0,dup
febrl3-rec-702-dup-1,febrl3-cl-762,1.0,dup
febrl3-rec-702-dup-2,febrl3-cl-762,1.0,dup
febrl3-rec-702-org,febrl3-cl-762,1.0,dup
febrl3-rec-1550-dup-0,febrl3-cl-763,1.0,dup
febrl3-rec-1550-org,febrl3-cl-763,1.0,dup
febrl3-rec-1761-dup-0,febrl3-cl-764,1.0,dup
febrl3-rec-1761-org,febrl3-cl-764,1.0,dup
febrl3-rec-847-dup-0,febrl3-cl-765,0.9501752314192284,dup
febrl3-rec-847-dup-1,febrl3-cl-765,0.9616594644707055,dup
febrl3-rec-847-dup-2,febrl3-cl-765,0.9865374898402566,dup
febrl3-rec-847-dup-3,febrl3-cl-765,0.9341601281617371,dup
febrl3-rec-847-dup-4,febrl3-cl-765,0.9955383707823308,dup
febrl3-rec-847-org,febrl3-cl-765,0.9865374898402566,dup
febrl3-rec-934-dup-0,febrl3-cl-766,1.0,dup
febrl3-rec-934-org,febrl3-cl-766,1.0,dup
febrl3-rec-1621-dup-0,febrl3-cl-767,1.0,dup
febrl3-rec-1621-dup-1,febrl3-cl-767,1.0,dup
febrl3-rec-1621-dup-2,febrl3-cl-767,1.0,dup
febrl3-rec-1621-dup-3,febrl3-cl-767,1.0,dup
febrl3-rec-1621-org,febrl3-cl-767,1.0,dup
febrl3-rec-96-dup-0,febrl3-cl-768,1.0,dup
febrl3-rec-96-org,febrl3-cl-768,1.0,dup
febrl3-rec-54-dup-0,febrl3-cl-769,1.0,dup
febrl3-rec-54-dup-1,febrl3-cl-769,1.0,dup
febrl3-rec-54-dup-2,febrl3-cl-769,1.0,dup
febrl3-rec-54-dup-3,febrl3-cl-769,1.0,dup
febrl3-rec-54-org,febrl3-cl-769,1.0,dup
febrl3-rec-627-dup-0,febrl3-cl-770,1.0,dup
febrl3-rec-627-org,febrl3-cl-770,1.0,dup
febrl3-rec-945-dup-0,febrl3-cl-771,0.9995681887163048,dup
febrl3-rec-945-dup-1,febrl3-cl-771,0.999568183779852,dup
febrl3-rec-945-dup-2,febrl3-cl-771,0.9999979352345376,dup
febrl3-rec-945-org,febrl3-cl-771,1.0,dup
febrl3-rec-936-dup-0,febrl3-cl-772,1.0,dup
febrl3-rec-936-org,febrl3-cl-772,1.0,dup
febrl3-rec-1216-dup-0,febrl3-cl-773,1.0,dup
febrl3-rec-1216-dup-1,febrl3-cl-773,1.0,dup
febrl3-rec-1216-dup-2,febrl3-cl-773,1.0,dup
febrl3-rec-1216-org,febrl3-cl-773,1.0,dup
febrl3-rec-1770-dup-0,febrl3-cl-774,1.0,dup
febrl3-rec-1770-dup-1,febrl3-cl-774,1.0,dup
febrl3-rec-1770-dup-2,febrl3-cl-774,1.0,dup
febrl3-rec-1770-org,febrl3-cl-774,1.0,dup
febrl3-rec-1164-dup-0,febrl3-cl-775,1.0,dup
febrl3-rec-1164-dup-1,febrl3-cl-775,1.0,dup
febrl3-rec-1164-dup-2,febrl3-cl-775,1.0,dup
febrl3-rec-1164-org,febrl3-cl-775,1.0,dup
febrl3-rec-976-dup-0,febrl3-cl-776,0.5527864045000421,dup
febrl3-rec-976-dup-1,febrl3-cl-776,0.9999999733439925,dup
