"fusion id","record id","rl confidence score","rl cluster type","dataset name"
"fs-2374","rec-1270-org","0.9999340772628784","link","febrl4a"
"fs-2374","rec-1270-dup-0","0.9999340772628784","link","febrl4b"
"fs-2375","rec-2343-org","0.9999340176582336","link","febrl4a"
"fs-2375","rec-2343-dup-0","0.9999340176582336","link","febrl4b"
"fs-2376","rec-1221-org","0.9999340176582336","link","febrl4a"
"fs-2376","rec-1221-dup-0","0.9999340176582336","link","febrl4b"
"fs-2377","rec-516-org","0.9999338388442993","link","febrl4a"
"fs-2377","rec-516-dup-0","0.9999338388442993","link","febrl4b"
"fs-2378","rec-698-org","0.9999337792396545","link","febrl4a"
"fs-2378","rec-698-dup-0","0.9999337792396545","link","febrl4b"
"fs-2379","rec-4326-org","0.9999337792396545","link","febrl4a"
"fs-2379","rec-4326-dup-0","0.9999337792396545","link","febrl4b"
"fs-2380","rec-349-org","0.9999337792396545","link","febrl4a"
"fs-2380","rec-349-dup-0","0.9999337792396545","link","febrl4b"
"fs-2381","rec-1860-org","0.9999337792396545","link","febrl4a"
"fs-2381","rec-1860-dup-0","0.9999337792396545","link","febrl4b"
"fs-2382","rec-1179-org","0.9999337792396545","link","febrl4a"
"fs-2382","rec-1179-dup-0","0.9999337792396545","link","febrl4b"
"fs-2383","rec-3744-org","0.9999337196350098","link","febrl4a"
"fs-2383","rec-3744-dup-0","0.9999337196350098","link","febrl4b"
"fs-2384","rec-3407-org","0.9999336004257202","link","febrl4a"
"fs-2384","rec-3407-dup-0","0.9999336004257202","link","febrl4b"
"fs-2385","rec-820-org","0.9999334812164307","link","febrl4a"
"fs-2385","rec-820-dup-0","0.9999334812164307","link","febrl4b"
"fs-2386","rec-3360-org","0.9999333620071411","link","febrl4a"
"fs-2386","rec-3360-dup-0","0.9999333620071411","link","febrl4b"
"fs-2387","rec-765-org","0.9999333024024963","link","febrl4a"
"fs-2387","rec-765-dup-0","0.9999333024024963","link","febrl4b"
"fs-2388","rec-1962-org","0.9999333024024963","link","febrl4a"
"fs-2388","rec-1962-dup-0","0.9999333024024963","link","febrl4b"
"fs-2389","rec-1779-org","0.9999332427978516","link","febrl4a"
"fs-2389","rec-1779-dup-0","0.9999332427978516","link","febrl4b"
"fs-2390","rec-3713-org","0.9999330639839172","link","febrl4a"
"fs-2390","rec-3713-dup-0","0.9999330639839172","link","febrl4b"
"fs-2391","rec-3017-org","0.9999329447746277","link","febrl4a"
"fs-2391","rec-3017-dup-0","0.9999329447746277","link","febrl4b"
"fs-2392","rec-793-org","0.9999328851699829","link","febrl4a"
"fs-2392","rec-793-dup-0","0.9999328851699829","link","febrl4b"
"fs-2393","rec-4893-org","0.9999327659606934","link","febrl4a"
"fs-2393","rec-4893-dup-0","0.9999327659606934","link","febrl4b"
"fs-2394","rec-1483-org","0.999932587146759","link","febrl4a"
"fs-2394","rec-1483-dup-0","0.999932587146759","link","febrl4b"
"fs-2395","rec-2053-org","0.9999324083328247","link","febrl4a"
"fs-2395","rec-2053-dup-0","0.9999324083328247","link","febrl4b"
"fs-2396","rec-4088-org","0.9999323487281799","link","febrl4a"
"fs-2396","rec-4088-dup-0","0.9999323487281799","link","febrl4b"
"fs-2397","rec-3357-org","0.9999323487281799","link","febrl4a"
"fs-2397","rec-3357-dup-0","0.9999323487281799","link","febrl4b"
"fs-2398","rec-1443-org","0.999931812286377","link","febrl4a"
"fs-2398","rec-1443-dup-0","0.999931812286377","link","febrl4b"
"fs-2399","rec-2106-org","0.9999317526817322","link","febrl4a"
"fs-2399","rec-2106-dup-0","0.9999317526817322","link","febrl4b"
"fs-2400","rec-165-org","0.9999317526817322","link","febrl4a"
"fs-2400","rec-165-dup-0","0.9999317526817322","link","febrl4b"
"fs-2401","rec-4748-org","0.9999314546585083","link","febrl4a"
"fs-2401","rec-4748-dup-0","0.9999314546585083","link","febrl4b"
"fs-2402","rec-1758-org","0.9999313354492188","link","febrl4a"
"fs-2402","rec-1758-dup-0","0.9999313354492188","link","febrl4b"
"fs-2403","rec-3984-org","0.9999310374259949","link","febrl4a"
"fs-2403","rec-3984-dup-0","0.9999310374259949","link","febrl4b"
"fs-2404","rec-3717-org","0.9999309182167053","link","febrl4a"
"fs-2404","rec-3717-dup-0","0.9999309182167053","link","febrl4b"
"fs-2405","rec-4312-org","0.9999307990074158","link","febrl4a"
"fs-2405","rec-4312-dup-0","0.9999307990074158","link","febrl4b"
"fs-2406","rec-372-org","0.9999307990074158","link","febrl4a"
"fs-2406","rec-372-dup-0","0.9999307990074158","link","febrl4b"
"fs-2407","rec-2283-org","0.999930739402771","link","febrl4a"
"fs-2407","rec-2283-dup-0","0.999930739402771","link","febrl4b"
"fs-2408","rec-1237-org","0.999930739402771","link","febrl4a"
"fs-2408","rec-1237-dup-0","0.999930739402771","link","febrl4b"
"fs-2409","rec-3110-org","0.9999306797981262","link","febrl4a"
"fs-2409","rec-3110-dup-0","0.9999306797981262","link","febrl4b"
"fs-2410","rec-1302-org","0.9999304413795471","link","febrl4a"
"fs-2410","rec-1302-dup-0","0.9999304413795471","link","febrl4b"
"fs-2411","rec-282-org","0.9999303817749023","link","febrl4a"
"fs-2411","rec-282-dup-0","0.9999303817749023","link","febrl4b"
"fs-2412","rec-1958-org","0.9999302625656128","link","febrl4a"
"fs-2412","rec-1958-dup-0","0.9999302625656128","link","febrl4b"
"fs-2413","rec-3807-org","0.9999301433563232","link","febrl4a"
"fs-2413","rec-3807-dup-0","0.9999301433563232","link","febrl4b"
"fs-2414","rec-3721-org","0.9999300241470337","link","febrl4a"
"fs-2414","rec-3721-dup-0","0.9999300241470337","link","febrl4b"
"fs-2415","rec-1852-org","0.9999298453330994","link","febrl4a"
"fs-2415","rec-1852-dup-0","0.9999298453330994","link","febrl4b"
"fs-2416","rec-1665-org","0.9999298453330994","link","febrl4a"
"fs-2416","rec-1665-dup-0","0.9999298453330994","link","febrl4b"
"fs-2417","rec-3893-org","0.999929666519165","link","febrl4a"
"fs-2417","rec-3893-dup-0","0.999929666519165","link","febrl4b"
"fs-2418","rec-58-org","0.9999296069145203","link","febrl4a"
"fs-2418","rec-58-dup-0","0.9999296069145203","link","febrl4b"
"fs-2419","rec-2979-org","0.9999296069145203","link","febrl4a"
"fs-2419","rec-2979-dup-0","0.9999296069145203","link","febrl4b"
"fs-2420","rec-1515-org","0.9999296069145203","link","febrl4a"
"fs-2420","rec-1515-dup-0","0.9999296069145203","link","febrl4b"
"fs-2421","rec-739-org","0.9999294281005859","link","febrl4a"
"fs-2421","rec-739-dup-0","0.9999294281005859","link","febrl4b"
"fs-2422","rec-3260-org","0.9999294281005859","link","febrl4a"
"fs-2422","rec-3260-dup-0","0.9999294281005859","link","febrl4b"
"fs-2423","rec-2778-org","0.9999294281005859","link","febrl4a"
"fs-2423","rec-2778-dup-0","0.9999294281005859","link","febrl4b"
"fs-2424","rec-179-org","0.9999294281005859","link","febrl4a"
"fs-2424","rec-179-dup-0","0.9999294281005859","link","febrl4b"
"fs-2425","rec-3828-org","0.9999293684959412","link","febrl4a"
"fs-2425","rec-3828-dup-0","0.9999293684959412","link","febrl4b"
"fs-2426","rec-1384-org","0.9999293684959412","link","febrl4a"
"fs-2426","rec-1384-dup-0","0.9999293684959412","link","febrl4b"
"fs-2427","rec-943-org","0.9999292492866516","link","febrl4a"
"fs-2427","rec-943-dup-0","0.9999292492866516","link","febrl4b"
"fs-2428","rec-4106-org","0.9999292492866516","link","febrl4a"
"fs-2428","rec-4106-dup-0","0.9999292492866516","link","febrl4b"
"fs-2429","rec-4213-org","0.9999291300773621","link","febrl4a"
"fs-2429","rec-4213-dup-0","0.9999291300773621","link","febrl4b"
"fs-2430","rec-4163-org","0.9999289512634277","link","febrl4a"
"fs-2430","rec-4163-dup-0","0.9999289512634277","link","febrl4b"
"fs-2431","rec-3665-org","0.9999288320541382","link","febrl4a"
"fs-2431","rec-3665-dup-0","0.9999288320541382","link","febrl4b"
"fs-2432","rec-894-org","0.9999287724494934","link","febrl4a"
"fs-2432","rec-894-dup-0","0.9999287724494934","link","febrl4b"
"fs-2433","rec-4736-org","0.9999287128448486","link","febrl4a"
"fs-2433","rec-4736-dup-0","0.9999287128448486","link","febrl4b"
"fs-2434","rec-3810-org","0.9999287128448486","link","febrl4a"
"fs-2434","rec-3810-dup-0","0.9999287128448486","link","febrl4b"
"fs-2435","rec-4806-org","0.9999286532402039","link","febrl4a"
"fs-2435","rec-4806-dup-0","0.9999286532402039","link","febrl4b"
"fs-2436","rec-3753-org","0.9999286532402039","link","febrl4a"
"fs-2436","rec-3753-dup-0","0.9999286532402039","link","febrl4b"
"fs-2437","rec-3560-org","0.9999286532402039","link","febrl4a"
"fs-2437","rec-3560-dup-0","0.9999286532402039","link","febrl4b"
"fs-2438","rec-237-org","0.9999286532402039","link","febrl4a"
"fs-2438","rec-237-dup-0","0.9999286532402039","link","febrl4b"
"fs-2439","rec-3258-org","0.9999285340309143","link","febrl4a"
"fs-2439","rec-3258-dup-0","0.9999285340309143","link","febrl4b"
"fs-2440","rec-2074-org","0.9999285340309143","link","febrl4a"
"fs-2440","rec-2074-dup-0","0.9999285340309143","link","febrl4b"
"fs-2441","rec-620-org","0.9999282956123352","link","febrl4a"
"fs-2441","rec-620-dup-0","0.9999282956123352","link","febrl4b"
"fs-2442","rec-4303-org","0.9999281764030457","link","febrl4a"
"fs-2442","rec-4303-dup-0","0.9999281764030457","link","febrl4b"
"fs-2443","rec-1239-org","0.9999279975891113","link","febrl4a"
"fs-2443","rec-1239-dup-0","0.9999279975891113","link","febrl4b"
"fs-2444","rec-1422-org","0.9999279379844666","link","febrl4a"
"fs-2444","rec-1422-dup-0","0.9999279379844666","link","febrl4b"
"fs-2445","rec-3181-org","0.999927818775177","link","febrl4a"
"fs-2445","rec-3181-dup-0","0.999927818775177","link","febrl4b"
"fs-2446","rec-1254-org","0.999927818775177","link","febrl4a"
"fs-2446","rec-1254-dup-0","0.999927818775177","link","febrl4b"
"fs-2447","rec-1077-org","0.9999277591705322","link","febrl4a"
"fs-2447","rec-1077-dup-0","0.9999277591705322","link","febrl4b"
"fs-2448","rec-4633-org","0.9999276399612427","link","febrl4a"
"fs-2448","rec-4633-dup-0","0.9999276399612427","link","febrl4b"
"fs-2449","rec-209-org","0.9999275803565979","link","febrl4a"
"fs-2449","rec-209-dup-0","0.9999275803565979","link","febrl4b"
"fs-2450","rec-918-org","0.9999275207519531","link","febrl4a"
"fs-2450","rec-918-dup-0","0.9999275207519531","link","febrl4b"
"fs-2451","rec-4845-org","0.9999274015426636","link","febrl4a"
"fs-2451","rec-4845-dup-0","0.9999274015426636","link","febrl4b"
"fs-2452","rec-4719-org","0.9999274015426636","link","febrl4a"
"fs-2452","rec-4719-dup-0","0.9999274015426636","link","febrl4b"
"fs-2453","rec-4790-org","0.9999271631240845","link","febrl4a"
"fs-2453","rec-4790-dup-0","0.9999271631240845","link","febrl4b"
"fs-2454","rec-4678-org","0.9999271631240845","link","febrl4a"
"fs-2454","rec-4678-dup-0","0.9999271631240845","link","febrl4b"
"fs-2455","rec-3196-org","0.9999271631240845","link","febrl4a"
"fs-2455","rec-3196-dup-0","0.9999271631240845","link","febrl4b"
"fs-2456","rec-925-org","0.9999271035194397","link","febrl4a"
"fs-2456","rec-925-dup-0","0.9999271035194397","link","febrl4b"
"fs-2457","rec-1109-org","0.9999269247055054","link","febrl4a"
"fs-2457","rec-1109-dup-0","0.9999269247055054","link","febrl4b"
"fs-2458","rec-2094-org","0.9999268651008606","link","febrl4a"
"fs-2458","rec-2094-dup-0","0.9999268651008606","link","febrl4b"
"fs-2459","rec-4831-org","0.9999266862869263","link","febrl4a"
"fs-2459","rec-4831-dup-0","0.9999266862869263","link","febrl4b"
"fs-2460","rec-4808-org","0.9999266266822815","link","febrl4a"
"fs-2460","rec-4808-dup-0","0.9999266266822815","link","febrl4b"
"fs-2461","rec-280-org","0.9999266266822815","link","febrl4a"
"fs-2461","rec-280-dup-0","0.9999266266822815","link","febrl4b"
"fs-2462","rec-4810-org","0.9999265074729919","link","febrl4a"
"fs-2462","rec-4810-dup-0","0.9999265074729919","link","febrl4b"
"fs-2463","rec-491-org","0.9999263286590576","link","febrl4a"
"fs-2463","rec-491-dup-0","0.9999263286590576","link","febrl4b"
"fs-2464","rec-2481-org","0.9999263286590576","link","febrl4a"
"fs-2464","rec-2481-dup-0","0.9999263286590576","link","febrl4b"
"fs-2465","rec-4521-org","0.9999262690544128","link","febrl4a"
"fs-2465","rec-4521-dup-0","0.9999262690544128","link","febrl4b"
"fs-2466","rec-941-org","0.9999262094497681","link","febrl4a"
"fs-2466","rec-941-dup-0","0.9999262094497681","link","febrl4b"
"fs-2467","rec-696-org","0.9999260902404785","link","febrl4a"
"fs-2467","rec-696-dup-0","0.9999260902404785","link","febrl4b"
"fs-2468","rec-4406-org","0.9999259114265442","link","febrl4a"
"fs-2468","rec-4406-dup-0","0.9999259114265442","link","febrl4b"
"fs-2469","rec-668-org","0.9999258518218994","link","febrl4a"
"fs-2469","rec-668-dup-0","0.9999258518218994","link","febrl4b"
"fs-2470","rec-3728-org","0.9999258518218994","link","febrl4a"
"fs-2470","rec-3728-dup-0","0.9999258518218994","link","febrl4b"
"fs-2471","rec-2699-org","0.9999257922172546","link","febrl4a"
"fs-2471","rec-2699-dup-0","0.9999257922172546","link","febrl4b"
"fs-2472","rec-2181-org","0.9999257922172546","link","febrl4a"
"fs-2472","rec-2181-dup-0","0.9999257922172546","link","febrl4b"
"fs-2473","rec-4727-org","0.9999257326126099","link","febrl4a"
"fs-2473","rec-4727-dup-0","0.9999257326126099","link","febrl4b"
"fs-2474","rec-2107-org","0.9999257326126099","link","febrl4a"
"fs-2474","rec-2107-dup-0","0.9999257326126099","link","febrl4b"
"fs-2475","rec-1855-org","0.9999257326126099","link","febrl4a"
"fs-2475","rec-1855-dup-0","0.9999257326126099","link","febrl4b"
"fs-2476","rec-2222-org","0.9999256730079651","link","febrl4a"
"fs-2476","rec-2222-dup-0","0.9999256730079651","link","febrl4b"
"fs-2477","rec-4474-org","0.9999256134033203","link","febrl4a"
"fs-2477","rec-4474-dup-0","0.9999256134033203","link","febrl4b"
"fs-2478","rec-1189-org","0.9999254941940308","link","febrl4a"
"fs-2478","rec-1189-dup-0","0.9999254941940308","link","febrl4b"
"fs-2479","rec-4251-org","0.999925434589386","link","febrl4a"
"fs-2479","rec-4251-dup-0","0.999925434589386","link","febrl4b"
"fs-2480","rec-467-org","0.9999253153800964","link","febrl4a"
"fs-2480","rec-467-dup-0","0.9999253153800964","link","febrl4b"
"fs-2481","rec-4547-org","0.9999253153800964","link","febrl4a"
"fs-2481","rec-4547-dup-0","0.9999253153800964","link","febrl4b"
"fs-2482","rec-3737-org","0.9999253153800964","link","febrl4a"
"fs-2482","rec-3737-dup-0","0.9999253153800964","link","febrl4b"
"fs-2483","rec-348-org","0.9999253153800964","link","febrl4a"
"fs-2483","rec-348-dup-0","0.9999253153800964","link","febrl4b"
"fs-2484","rec-274-org","0.9999253153800964","link","febrl4a"
"fs-2484","rec-274-dup-0","0.9999253153800964","link","febrl4b"
"fs-2485","rec-127-org","0.9999253153800964","link","febrl4a"
"fs-2485","rec-127-dup-0","0.9999253153800964","link","febrl4b"
"fs-2486","rec-1143-org","0.9999253153800964","link","febrl4a"
"fs-2486","rec-1143-dup-0","0.9999253153800964","link","febrl4b"
"fs-2487","rec-3649-org","0.9999252557754517","link","febrl4a"
"fs-2487","rec-3649-dup-0","0.9999252557754517","link","febrl4b"
"fs-2488","rec-2406-org","0.9999250173568726","link","febrl4a"
"fs-2488","rec-2406-dup-0","0.9999250173568726","link","febrl4b"
"fs-2489","rec-529-org","0.999924898147583","link","febrl4a"
"fs-2489","rec-529-dup-0","0.999924898147583","link","febrl4b"
"fs-2490","rec-973-org","0.9999248385429382","link","febrl4a"
"fs-2490","rec-973-dup-0","0.9999248385429382","link","febrl4b"
"fs-2491","rec-3882-org","0.9999248385429382","link","febrl4a"
"fs-2491","rec-3882-dup-0","0.9999248385429382","link","febrl4b"
"fs-2492","rec-2805-org","0.9999248385429382","link","febrl4a"
"fs-2492","rec-2805-dup-0","0.9999248385429382","link","febrl4b"
"fs-2493","rec-4058-org","0.9999247193336487","link","febrl4a"
"fs-2493","rec-4058-dup-0","0.9999247193336487","link","febrl4b"
"fs-2494","rec-2180-org","0.9999247193336487","link","febrl4a"
"fs-2494","rec-2180-dup-0","0.9999247193336487","link","febrl4b"
"fs-2495","rec-1102-org","0.9999247193336487","link","febrl4a"
"fs-2495","rec-1102-dup-0","0.9999247193336487","link","febrl4b"
"fs-2496","rec-3976-org","0.9999241232872009","link","febrl4a"
"fs-2496","rec-3976-dup-0","0.9999241232872009","link","febrl4b"
"fs-2497","rec-3533-org","0.9999241232872009","link","febrl4a"
"fs-2497","rec-3533-dup-0","0.9999241232872009","link","febrl4b"
"fs-2498","rec-2146-org","0.999923825263977","link","febrl4a"
"fs-2498","rec-2146-dup-0","0.999923825263977","link","febrl4b"
"fs-2499","rec-471-org","0.9999237656593323","link","febrl4a"
"fs-2499","rec-471-dup-0","0.9999237656593323","link","febrl4b"
"fs-2500","rec-4488-org","0.999923586845398","link","febrl4a"
"fs-2500","rec-4488-dup-0","0.999923586845398","link","febrl4b"
"fs-2501","rec-4102-org","0.9999235272407532","link","febrl4a"
"fs-2501","rec-4102-dup-0","0.9999235272407532","link","febrl4b"
"fs-2502","rec-2641-org","0.9999235272407532","link","febrl4a"
"fs-2502","rec-2641-dup-0","0.9999235272407532","link","febrl4b"
"fs-2503","rec-2080-org","0.9999234676361084","link","febrl4a"
"fs-2503","rec-2080-dup-0","0.9999234676361084","link","febrl4b"
"fs-2504","rec-609-org","0.9999231696128845","link","febrl4a"
"fs-2504","rec-609-dup-0","0.9999231696128845","link","febrl4b"
"fs-2505","rec-4364-org","0.9999231696128845","link","febrl4a"
"fs-2505","rec-4364-dup-0","0.9999231696128845","link","febrl4b"
"fs-2506","rec-3948-org","0.9999231100082397","link","febrl4a"
"fs-2506","rec-3948-dup-0","0.9999231100082397","link","febrl4b"
"fs-2507","rec-2802-org","0.999923050403595","link","febrl4a"
"fs-2507","rec-2802-dup-0","0.999923050403595","link","febrl4b"
"fs-2508","rec-693-org","0.9999228715896606","link","febrl4a"
"fs-2508","rec-693-dup-0","0.9999228715896606","link","febrl4b"
"fs-2509","rec-724-org","0.9999228119850159","link","febrl4a"
"fs-2509","rec-724-dup-0","0.9999228119850159","link","febrl4b"
"fs-2510","rec-4331-org","0.9999228119850159","link","febrl4a"
"fs-2510","rec-4331-dup-0","0.9999228119850159","link","febrl4b"
"fs-2511","rec-3833-org","0.9999228119850159","link","febrl4a"
"fs-2511","rec-3833-dup-0","0.9999228119850159","link","febrl4b"
"fs-2512","rec-3804-org","0.9999228119850159","link","febrl4a"
"fs-2512","rec-3804-dup-0","0.9999228119850159","link","febrl4b"
"fs-2513","rec-4266-org","0.9999225735664368","link","febrl4a"
"fs-2513","rec-4266-dup-0","0.9999225735664368","link","febrl4b"
"fs-2514","rec-591-org","0.9999224543571472","link","febrl4a"
"fs-2514","rec-591-dup-0","0.9999224543571472","link","febrl4b"
"fs-2515","rec-2748-org","0.9999222755432129","link","febrl4a"
"fs-2515","rec-2748-dup-0","0.9999222755432129","link","febrl4b"
"fs-2516","rec-4196-org","0.9999222159385681","link","febrl4a"
"fs-2516","rec-4196-dup-0","0.9999222159385681","link","febrl4b"
"fs-2517","rec-3570-org","0.9999221563339233","link","febrl4a"
"fs-2517","rec-3570-dup-0","0.9999221563339233","link","febrl4b"
"fs-2518","rec-3678-org","0.9999220371246338","link","febrl4a"
"fs-2518","rec-3678-dup-0","0.9999220371246338","link","febrl4b"
"fs-2519","rec-4991-org","0.999921977519989","link","febrl4a"
"fs-2519","rec-4991-dup-0","0.999921977519989","link","febrl4b"
"fs-2520","rec-3837-org","0.9999219179153442","link","febrl4a"
"fs-2520","rec-3837-dup-0","0.9999219179153442","link","febrl4b"
"fs-2521","rec-2942-org","0.9999217391014099","link","febrl4a"
"fs-2521","rec-2942-dup-0","0.9999217391014099","link","febrl4b"
"fs-2522","rec-645-org","0.9999216198921204","link","febrl4a"
"fs-2522","rec-645-dup-0","0.9999216198921204","link","febrl4b"
"fs-2523","rec-2141-org","0.9999215006828308","link","febrl4a"
"fs-2523","rec-2141-dup-0","0.9999215006828308","link","febrl4b"
"fs-2524","rec-2759-org","0.9999213814735413","link","febrl4a"
"fs-2524","rec-2759-dup-0","0.9999213814735413","link","febrl4b"
"fs-2525","rec-4019-org","0.9999212026596069","link","febrl4a"
"fs-2525","rec-4019-dup-0","0.9999212026596069","link","febrl4b"
"fs-2526","rec-218-org","0.9999212026596069","link","febrl4a"
"fs-2526","rec-218-dup-0","0.9999212026596069","link","febrl4b"
"fs-2527","rec-2275-org","0.9999210238456726","link","febrl4a"
"fs-2527","rec-2275-dup-0","0.9999210238456726","link","febrl4b"
"fs-2528","rec-4925-org","0.9999209642410278","link","febrl4a"
"fs-2528","rec-4925-dup-0","0.9999209642410278","link","febrl4b"
"fs-2529","rec-3629-org","0.9999209642410278","link","febrl4a"
"fs-2529","rec-3629-dup-0","0.9999209642410278","link","febrl4b"
"fs-2530","rec-3558-org","0.9999207854270935","link","febrl4a"
"fs-2530","rec-3558-dup-0","0.9999207854270935","link","febrl4b"
"fs-2531","rec-855-org","0.9999207258224487","link","febrl4a"
"fs-2531","rec-855-dup-0","0.9999207258224487","link","febrl4b"
"fs-2532","rec-828-org","0.9999207258224487","link","febrl4a"
"fs-2532","rec-828-dup-0","0.9999207258224487","link","febrl4b"
"fs-2533","rec-4982-org","0.9999207258224487","link","febrl4a"
"fs-2533","rec-4982-dup-0","0.9999207258224487","link","febrl4b"
"fs-2534","rec-3045-org","0.9999207258224487","link","febrl4a"
"fs-2534","rec-3045-dup-0","0.9999207258224487","link","febrl4b"
"fs-2535","rec-3031-org","0.9999206066131592","link","febrl4a"
"fs-2535","rec-3031-dup-0","0.9999206066131592","link","febrl4b"
"fs-2536","rec-1017-org","0.9999206066131592","link","febrl4a"
"fs-2536","rec-1017-dup-0","0.9999206066131592","link","febrl4b"
"fs-2537","rec-4799-org","0.9999204874038696","link","febrl4a"
"fs-2537","rec-4799-dup-0","0.9999204874038696","link","febrl4b"
"fs-2538","rec-4718-org","0.9999204874038696","link","febrl4a"
"fs-2538","rec-4718-dup-0","0.9999204874038696","link","febrl4b"
"fs-2539","rec-2921-org","0.9999204874038696","link","febrl4a"
"fs-2539","rec-2921-dup-0","0.9999204874038696","link","febrl4b"
"fs-2540","rec-4959-org","0.9999204277992249","link","febrl4a"
"fs-2540","rec-4959-dup-0","0.9999204277992249","link","febrl4b"
"fs-2541","rec-3549-org","0.9999203085899353","link","febrl4a"
"fs-2541","rec-3549-dup-0","0.9999203085899353","link","febrl4b"
"fs-2542","rec-4805-org","0.9999201893806458","link","febrl4a"
"fs-2542","rec-4805-dup-0","0.9999201893806458","link","febrl4b"
"fs-2543","rec-1933-org","0.999920129776001","link","febrl4a"
"fs-2543","rec-1933-dup-0","0.999920129776001","link","febrl4b"
"fs-2544","rec-185-org","0.999920129776001","link","febrl4a"
"fs-2544","rec-185-dup-0","0.999920129776001","link","febrl4b"
"fs-2545","rec-368-org","0.9999199509620667","link","febrl4a"
"fs-2545","rec-368-dup-0","0.9999199509620667","link","febrl4b"
"fs-2546","rec-433-org","0.9999198913574219","link","febrl4a"
"fs-2546","rec-433-dup-0","0.9999198913574219","link","febrl4b"
"fs-2547","rec-3874-org","0.9999196529388428","link","febrl4a"
"fs-2547","rec-3874-dup-0","0.9999196529388428","link","febrl4b"
"fs-2548","rec-1529-org","0.9999194741249084","link","febrl4a"
"fs-2548","rec-1529-dup-0","0.9999194741249084","link","febrl4b"
"fs-2549","rec-3690-org","0.9999194145202637","link","febrl4a"
"fs-2549","rec-3690-dup-0","0.9999194145202637","link","febrl4b"
"fs-2550","rec-2535-org","0.9999194145202637","link","febrl4a"
"fs-2550","rec-2535-dup-0","0.9999194145202637","link","febrl4b"
"fs-2551","rec-3238-org","0.9999192953109741","link","febrl4a"
"fs-2551","rec-3238-dup-0","0.9999192953109741","link","febrl4b"
"fs-2552","rec-4954-org","0.9999191761016846","link","febrl4a"
"fs-2552","rec-4954-dup-0","0.9999191761016846","link","febrl4b"
"fs-2553","rec-1616-org","0.9999191761016846","link","febrl4a"
"fs-2553","rec-1616-dup-0","0.9999191761016846","link","febrl4b"
"fs-2554","rec-4258-org","0.999919056892395","link","febrl4a"
"fs-2554","rec-4258-dup-0","0.999919056892395","link","febrl4b"
"fs-2555","rec-1146-org","0.999919056892395","link","febrl4a"
"fs-2555","rec-1146-dup-0","0.999919056892395","link","febrl4b"
"fs-2556","rec-938-org","0.9999188780784607","link","febrl4a"
"fs-2556","rec-938-dup-0","0.9999188780784607","link","febrl4b"
"fs-2557","rec-74-org","0.9999185800552368","link","febrl4a"
"fs-2557","rec-74-dup-0","0.9999185800552368","link","febrl4b"
"fs-2558","rec-1859-org","0.9999182820320129","link","febrl4a"
"fs-2558","rec-1859-dup-0","0.9999182820320129","link","febrl4b"
"fs-2559","rec-3349-org","0.9999181628227234","link","febrl4a"
"fs-2559","rec-3349-dup-0","0.9999181628227234","link","febrl4b"
"fs-2560","rec-4794-org","0.9999181032180786","link","febrl4a"
"fs-2560","rec-4794-dup-0","0.9999181032180786","link","febrl4b"
"fs-2561","rec-3782-org","0.9999181032180786","link","febrl4a"
"fs-2561","rec-3782-dup-0","0.9999181032180786","link","febrl4b"
"fs-2562","rec-825-org","0.9999179840087891","link","febrl4a"
"fs-2562","rec-825-dup-0","0.9999179840087891","link","febrl4b"
"fs-2563","rec-4064-org","0.9999178647994995","link","febrl4a"
"fs-2563","rec-4064-dup-0","0.9999178647994995","link","febrl4b"
"fs-2564","rec-93-org","0.9999178051948547","link","febrl4a"
"fs-2564","rec-93-dup-0","0.9999178051948547","link","febrl4b"
"fs-2565","rec-4510-org","0.99991774559021","link","febrl4a"
"fs-2565","rec-4510-dup-0","0.99991774559021","link","febrl4b"
"fs-2566","rec-3286-org","0.9999176263809204","link","febrl4a"
"fs-2566","rec-3286-dup-0","0.9999176263809204","link","febrl4b"
"fs-2567","rec-3990-org","0.9999175667762756","link","febrl4a"
"fs-2567","rec-3990-dup-0","0.9999175667762756","link","febrl4b"
"fs-2568","rec-1202-org","0.9999175071716309","link","febrl4a"
"fs-2568","rec-1202-dup-0","0.9999175071716309","link","febrl4b"
"fs-2569","rec-382-org","0.9999174475669861","link","febrl4a"
"fs-2569","rec-382-dup-0","0.9999174475669861","link","febrl4b"
"fs-2570","rec-2204-org","0.9999173879623413","link","febrl4a"
"fs-2570","rec-2204-dup-0","0.9999173879623413","link","febrl4b"
"fs-2571","rec-2291-org","0.9999170899391174","link","febrl4a"
"fs-2571","rec-2291-dup-0","0.9999170899391174","link","febrl4b"
"fs-2572","rec-3050-org","0.9999170303344727","link","febrl4a"
"fs-2572","rec-3050-dup-0","0.9999170303344727","link","febrl4b"
"fs-2573","rec-1589-org","0.9999170303344727","link","febrl4a"
"fs-2573","rec-1589-dup-0","0.9999170303344727","link","febrl4b"
"fs-2574","rec-3521-org","0.9999166131019592","link","febrl4a"
"fs-2574","rec-3521-dup-0","0.9999166131019592","link","febrl4b"
"fs-2575","rec-2261-org","0.9999163150787354","link","febrl4a"
"fs-2575","rec-2261-dup-0","0.9999163150787354","link","febrl4b"
"fs-2576","rec-4212-org","0.9999161958694458","link","febrl4a"
"fs-2576","rec-4212-dup-0","0.9999161958694458","link","febrl4b"
"fs-2577","rec-4071-org","0.9999161958694458","link","febrl4a"
"fs-2577","rec-4071-dup-0","0.9999161958694458","link","febrl4b"
