"block_id","record_id"
"12046","febrl3-rec-508-dup-4"
"12047","febrl3-rec-508-dup-0"
"12047","febrl3-rec-779-org"
"12048","febrl3-rec-508-dup-0"
"12048","febrl3-rec-508-dup-3"
"12049","febrl3-rec-508-dup-0"
"12049","febrl3-rec-508-dup-2"
"12050","febrl3-rec-508-dup-0"
"12050","febrl3-rec-659-dup-0"
"12051","febrl3-rec-748-dup-0"
"12051","febrl3-rec-80-dup-0"
"12052","febrl3-rec-748-dup-0"
"12052","febrl3-rec-955-org"
"12053","febrl3-rec-748-dup-0"
"12053","febrl3-rec-760-dup-1"
"12054","febrl3-rec-748-dup-0"
"12054","febrl3-rec-760-dup-0"
"12055","febrl3-rec-748-dup-0"
"12055","febrl3-rec-863-dup-0"
"12056","febrl3-rec-748-dup-0"
"12056","febrl3-rec-863-org"
"12057","febrl3-rec-748-dup-0"
"12057","febrl3-rec-748-org"
"12058","febrl3-rec-748-dup-0"
"12058","febrl3-rec-760-org"
"12059","febrl3-rec-748-dup-0"
"12059","febrl3-rec-760-dup-2"
"12060","febrl3-rec-289-dup-3"
"12060","febrl3-rec-679-dup-1"
"12061","febrl3-rec-289-dup-3"
"12061","febrl3-rec-679-org"
"12062","febrl3-rec-289-dup-3"
"12062","febrl3-rec-679-dup-0"
"12063","febrl3-rec-289-dup-3"
"12063","febrl3-rec-289-org"
"12064","febrl3-rec-784-dup-1"
"12064","febrl3-rec-933-dup-0"
"12065","febrl3-rec-784-dup-1"
"12065","febrl3-rec-933-org"
"12066","febrl3-rec-784-dup-1"
"12066","febrl3-rec-792-org"
"12067","febrl3-rec-784-dup-1"
"12067","febrl3-rec-933-dup-2"
"12068","febrl3-rec-784-dup-1"
"12068","febrl3-rec-933-dup-1"
"12069","febrl3-rec-784-dup-1"
"12069","febrl3-rec-784-dup-4"
"12070","febrl3-rec-784-dup-1"
"12070","febrl3-rec-784-org"
"12071","febrl3-rec-784-dup-1"
"12071","febrl3-rec-784-dup-3"
"12072","febrl3-rec-1857-dup-2"
"12072","febrl3-rec-1857-dup-4"
"12073","febrl3-rec-1857-dup-2"
"12073","febrl3-rec-1857-dup-3"
"12074","febrl3-rec-1857-dup-2"
"12074","febrl3-rec-1857-org"
"12075","febrl3-rec-1548-dup-0"
"12075","febrl3-rec-1548-org"
"12076","febrl3-rec-1548-dup-0"
"12076","febrl3-rec-1620-dup-2"
"12077","febrl3-rec-1548-dup-0"
"12077","febrl3-rec-1620-dup-1"
"12078","febrl3-rec-1548-dup-0"
"12078","febrl3-rec-1620-dup-0"
"12079","febrl3-rec-1548-dup-0"
"12079","febrl3-rec-1548-dup-1"
"12080","febrl3-rec-1548-dup-0"
"12080","febrl3-rec-1548-dup-2"
"12081","febrl3-rec-1548-dup-0"
"12081","febrl3-rec-1620-org"
"12082","febrl3-rec-279-dup-1"
"12082","febrl3-rec-52-org"
"12083","febrl3-rec-279-dup-1"
"12083","febrl3-rec-279-dup-2"
"12084","febrl3-rec-279-dup-1"
"12084","febrl3-rec-279-org"
"12085","febrl3-rec-279-dup-1"
"12085","febrl3-rec-279-dup-4"
"12086","febrl3-rec-279-dup-1"
"12086","febrl3-rec-279-dup-3"
"12087","febrl3-rec-395-org"
"12087","febrl3-rec-601-dup-1"
"12088","febrl3-rec-395-org"
"12088","febrl3-rec-601-dup-2"
"12089","febrl3-rec-395-org"
"12089","febrl3-rec-601-dup-0"
"12090","febrl3-rec-395-org"
"12090","febrl3-rec-601-org"
"12091","febrl3-rec-1717-dup-1"
"12091","febrl3-rec-1717-dup-4"
"12092","febrl3-rec-1717-dup-1"
"12092","febrl3-rec-1717-dup-2"
"12093","febrl3-rec-1717-dup-1"
"12093","febrl3-rec-1717-org"
"12094","febrl3-rec-1717-dup-1"
"12094","febrl3-rec-1717-dup-3"
"12095","febrl3-rec-491-dup-0"
"12095","febrl3-rec-491-org"
"12096","febrl3-rec-491-dup-0"
"12096","febrl3-rec-491-dup-1"
"12097","febrl3-rec-834-dup-1"
"12097","febrl3-rec-834-org"
"12098","febrl3-rec-834-dup-1"
"12098","febrl3-rec-994-org"
"12099","febrl3-rec-1872-org"
"12099","febrl3-rec-474-org"
"12100","febrl3-rec-1872-org"
"12100","febrl3-rec-1889-dup-0"
"12101","febrl3-rec-1872-org"
"12101","febrl3-rec-867-org"
"12102","febrl3-rec-1872-org"
"12102","febrl3-rec-1889-org"
"12103","febrl3-rec-1403-dup-3"
"12103","febrl3-rec-1577-org"
"12104","febrl3-rec-1403-dup-3"
"12104","febrl3-rec-1811-dup-0"
"12105","febrl3-rec-1403-dup-3"
"12105","febrl3-rec-1403-org"
"12106","febrl3-rec-1403-dup-3"
"12106","febrl3-rec-1811-org"
"12107","febrl3-rec-1403-dup-3"
"12107","febrl3-rec-1811-dup-1"
"12108","febrl3-rec-1403-dup-3"
"12108","febrl3-rec-1403-dup-4"
"12109","febrl3-rec-587-org"
"12109","febrl3-rec-775-org"
"12110","febrl3-rec-587-org"
"12110","febrl3-rec-82-dup-0"
"12111","febrl3-rec-587-org"
"12111","febrl3-rec-775-dup-1"
"12112","febrl3-rec-587-org"
"12112","febrl3-rec-82-dup-1"
"12113","febrl3-rec-587-org"
"12113","febrl3-rec-775-dup-0"
"12114","febrl3-rec-587-org"
"12114","febrl3-rec-82-org"
"12115","febrl3-rec-256-dup-4"
"12115","febrl3-rec-586-org"
"12116","febrl3-rec-256-dup-4"
"12116","febrl3-rec-550-dup-0"
"12117","febrl3-rec-256-dup-4"
"12117","febrl3-rec-256-org"
"12118","febrl3-rec-1513-dup-1"
"12118","febrl3-rec-1829-dup-0"
"12119","febrl3-rec-1513-dup-1"
"12119","febrl3-rec-1513-org"
"12120","febrl3-rec-1513-dup-1"
"12120","febrl3-rec-1829-dup-1"
"12121","febrl3-rec-1513-dup-1"
"12121","febrl3-rec-1829-org"
"12122","febrl3-rec-1513-dup-1"
"12122","febrl3-rec-938-org"
"12123","febrl3-rec-1201-dup-0"
"12123","febrl3-rec-193-org"
"12124","febrl3-rec-1201-dup-0"
"12124","febrl3-rec-1322-dup-1"
"12125","febrl3-rec-1201-dup-0"
"12125","febrl3-rec-1322-dup-0"
"12126","febrl3-rec-1201-dup-0"
"12126","febrl3-rec-1322-org"
"12127","febrl3-rec-1201-dup-0"
"12127","febrl3-rec-892-org"
"12128","febrl3-rec-1201-dup-0"
"12128","febrl3-rec-1322-dup-2"
"12129","febrl3-rec-1201-dup-0"
"12129","febrl3-rec-1322-dup-3"
"12130","febrl3-rec-1201-dup-0"
"12130","febrl3-rec-1902-dup-1"
"12131","febrl3-rec-1201-dup-0"
"12131","febrl3-rec-1902-org"
"12132","febrl3-rec-1201-dup-0"
"12132","febrl3-rec-556-org"
"12133","febrl3-rec-1201-dup-0"
"12133","febrl3-rec-1201-org"
"12134","febrl3-rec-1201-dup-0"
"12134","febrl3-rec-1902-dup-0"
"12135","febrl3-rec-1201-dup-0"
"12135","febrl3-rec-892-dup-0"
"12136","febrl3-rec-1736-dup-0"
"12136","febrl3-rec-1736-dup-2"
"12137","febrl3-rec-1736-dup-0"
"12137","febrl3-rec-1736-org"
"12138","febrl3-rec-1736-dup-0"
"12138","febrl3-rec-1736-dup-1"
"12139","febrl3-rec-1232-dup-4"
"12139","febrl3-rec-1232-org"
"12140","febrl3-rec-329-dup-1"
"12140","febrl3-rec-329-org"
"12141","febrl3-rec-329-dup-1"
"12141","febrl3-rec-88-org"
"12142","febrl3-rec-1252-dup-0"
"12142","febrl3-rec-1795-org"
"12143","febrl3-rec-1252-dup-0"
"12143","febrl3-rec-1252-org"
"12144","febrl3-rec-1252-dup-0"
"12144","febrl3-rec-412-dup-0"
"12145","febrl3-rec-1708-dup-3"
"12145","febrl3-rec-1782-dup-2"
"12146","febrl3-rec-1708-dup-3"
"12146","febrl3-rec-1782-dup-0"
"12147","febrl3-rec-1708-dup-3"
"12147","febrl3-rec-1708-dup-4"
"12148","febrl3-rec-1708-dup-3"
"12148","febrl3-rec-1782-org"
"12149","febrl3-rec-1708-dup-3"
"12149","febrl3-rec-1708-org"
"12150","febrl3-rec-1708-dup-3"
"12150","febrl3-rec-1782-dup-1"
"12151","febrl3-rec-1981-org"
"12151","febrl3-rec-472-dup-1"
"12152","febrl3-rec-1981-org"
"12152","febrl3-rec-472-dup-0"
"12153","febrl3-rec-1981-org"
"12153","febrl3-rec-472-org"
"12154","febrl3-rec-456-dup-2"
"12154","febrl3-rec-456-org"
"12155","febrl3-rec-1662-dup-1"
"12155","febrl3-rec-1662-dup-2"
"12156","febrl3-rec-1662-dup-1"
"12156","febrl3-rec-1662-org"
"12157","febrl3-rec-1662-dup-1"
"12157","febrl3-rec-301-org"
"12158","febrl3-rec-1662-dup-1"
"12158","febrl3-rec-484-org"
"12159","febrl3-rec-1142-org"
"12159","febrl3-rec-1329-dup-0"
"12160","febrl3-rec-1142-org"
"12160","febrl3-rec-1940-org"
"12161","febrl3-rec-1142-org"
"12161","febrl3-rec-1940-dup-3"
"12162","febrl3-rec-1142-org"
"12162","febrl3-rec-1940-dup-0"
"12163","febrl3-rec-1142-org"
"12163","febrl3-rec-1329-dup-2"
"12164","febrl3-rec-1142-org"
"12164","febrl3-rec-1329-dup-3"
"12165","febrl3-rec-1142-org"
"12165","febrl3-rec-1329-org"
"12166","febrl3-rec-1142-org"
"12166","febrl3-rec-1940-dup-1"
"12167","febrl3-rec-1142-org"
"12167","febrl3-rec-1940-dup-2"
"12168","febrl3-rec-1142-org"
"12168","febrl3-rec-1329-dup-1"
"12169","febrl3-rec-1142-org"
"12169","febrl3-rec-1329-dup-4"
"12170","febrl3-rec-1672-dup-1"
"12170","febrl3-rec-268-org"
"12171","febrl3-rec-1672-dup-1"
"12171","febrl3-rec-1672-org"
"12172","febrl3-rec-1672-dup-1"
"12172","febrl3-rec-710-dup-1"
"12173","febrl3-rec-1672-dup-1"
"12173","febrl3-rec-710-org"
"12174","febrl3-rec-1672-dup-1"
"12174","febrl3-rec-1793-org"
"12175","febrl3-rec-1672-dup-1"
"12175","febrl3-rec-710-dup-0"
"12176","febrl3-rec-1672-dup-1"
"12176","febrl3-rec-789-dup-0"
"12177","febrl3-rec-1672-dup-1"
"12177","febrl3-rec-789-org"
"12178","febrl3-rec-1672-dup-1"
"12178","febrl3-rec-789-dup-1"
"12179","febrl3-rec-1672-dup-1"
"12179","febrl3-rec-1672-dup-2"
"12180","febrl3-rec-1672-dup-1"
"12180","febrl3-rec-1793-dup-0"
"12181","febrl3-rec-1672-dup-1"
"12181","febrl3-rec-710-dup-2"
"12182","febrl3-rec-1672-dup-1"
"12182","febrl3-rec-1672-dup-3"
"12183","febrl3-rec-270-org"
"12183","febrl3-rec-81-org"
"12184","febrl3-rec-270-org"
"12184","febrl3-rec-81-dup-0"
"12185","febrl3-rec-278-org"
"12185","febrl3-rec-471-org"
"12186","febrl3-rec-278-org"
"12186","febrl3-rec-613-dup-0"
"12187","febrl3-rec-278-org"
"12187","febrl3-rec-613-org"
"12188","febrl3-rec-48-dup-0"
"12188","febrl3-rec-48-org"
"12189","febrl3-rec-788-dup-3"
"12189","febrl3-rec-788-dup-4"
"12190","febrl3-rec-788-dup-3"
"12190","febrl3-rec-788-org"
"12191","febrl3-rec-816-dup-2"
"12191","febrl3-rec-816-org"
"12192","febrl3-rec-847-org"
"12192","febrl3-rec-934-dup-0"
"12193","febrl3-rec-847-org"
"12193","febrl3-rec-934-org"
"12194","febrl3-rec-1379-dup-1"
"12194","febrl3-rec-1379-org"
"12195","febrl3-rec-1379-dup-1"
"12195","febrl3-rec-1379-dup-3"
"12196","febrl3-rec-1379-dup-1"
"12196","febrl3-rec-947-org"
"12197","febrl3-rec-1379-dup-1"
"12197","febrl3-rec-1379-dup-4"
"12198","febrl3-rec-1379-dup-1"
"12198","febrl3-rec-714-org"
"12199","febrl3-rec-1379-dup-1"
"12199","febrl3-rec-1379-dup-2"
"12200","febrl3-rec-1379-dup-1"
"12200","febrl3-rec-947-dup-0"
"12201","febrl3-rec-1332-dup-0"
"12201","febrl3-rec-8-dup-0"
"12202","febrl3-rec-1332-dup-0"
"12202","febrl3-rec-8-dup-3"
"12203","febrl3-rec-1332-dup-0"
"12203","febrl3-rec-8-org"
"12204","febrl3-rec-1332-dup-0"
"12204","febrl3-rec-1498-dup-4"
"12205","febrl3-rec-1332-dup-0"
"12205","febrl3-rec-1332-dup-1"
"12206","febrl3-rec-1332-dup-0"
"12206","febrl3-rec-1332-org"
"12207","febrl3-rec-1332-dup-0"
"12207","febrl3-rec-8-dup-1"
"12208","febrl3-rec-1332-dup-0"
"12208","febrl3-rec-8-dup-2"
"12209","febrl3-rec-1332-dup-0"
"12209","febrl3-rec-241-org"
"12210","febrl3-rec-1276-org"
"12210","febrl3-rec-405-org"
"12211","febrl3-rec-738-dup-1"
"12211","febrl3-rec-738-dup-2"
"12212","febrl3-rec-738-dup-1"
"12212","febrl3-rec-738-org"
"12213","febrl3-rec-738-dup-1"
"12213","febrl3-rec-738-dup-4"
"12214","febrl3-rec-738-dup-1"
"12214","febrl3-rec-738-dup-3"
"12215","febrl3-rec-960-dup-3"
"12215","febrl3-rec-960-org"
"12216","febrl3-rec-1131-dup-0"
"12216","febrl3-rec-37-dup-2"
"12217","febrl3-rec-1131-dup-0"
"12217","febrl3-rec-37-org"
"12218","febrl3-rec-1131-dup-0"
"12218","febrl3-rec-1131-dup-1"
"12219","febrl3-rec-1131-dup-0"
"12219","febrl3-rec-1131-org"
"12220","febrl3-rec-1131-dup-0"
"12220","febrl3-rec-37-dup-1"
"12221","febrl3-rec-1131-dup-0"
"12221","febrl3-rec-37-dup-3"
"12222","febrl3-rec-1131-dup-0"
"12222","febrl3-rec-37-dup-4"
"12223","febrl3-rec-1131-dup-0"
"12223","febrl3-rec-37-dup-0"
"12224","febrl3-rec-1389-dup-0"
"12224","febrl3-rec-771-dup-1"
"12225","febrl3-rec-1389-dup-0"
"12225","febrl3-rec-771-org"
"12226","febrl3-rec-1389-dup-0"
"12226","febrl3-rec-771-dup-3"
"12227","febrl3-rec-1389-dup-0"
"12227","febrl3-rec-1389-dup-1"
"12228","febrl3-rec-1389-dup-0"
"12228","febrl3-rec-1389-org"
"12229","febrl3-rec-1389-dup-0"
"12229","febrl3-rec-771-dup-2"
"12230","febrl3-rec-1389-dup-0"
"12230","febrl3-rec-771-dup-0"
"12231","febrl3-rec-941-dup-3"
"12231","febrl3-rec-941-dup-4"
"12232","febrl3-rec-941-dup-3"
"12232","febrl3-rec-941-org"
"12233","febrl3-rec-1690-org"
"12233","febrl3-rec-380-dup-4"
"12234","febrl3-rec-1690-org"
"12234","febrl3-rec-380-dup-0"
"12235","febrl3-rec-1690-org"
"12235","febrl3-rec-380-org"
"12236","febrl3-rec-1690-org"
"12236","febrl3-rec-173-org"
"12237","febrl3-rec-1690-org"
"12237","febrl3-rec-380-dup-3"
"12238","febrl3-rec-1690-org"
"12238","febrl3-rec-380-dup-2"
"12239","febrl3-rec-1690-org"
"12239","febrl3-rec-380-dup-1"
"12240","febrl3-rec-1600-dup-3"
"12240","febrl3-rec-250-org"
"12241","febrl3-rec-1600-dup-3"
"12241","febrl3-rec-1600-org"
"12242","febrl3-rec-1600-dup-3"
"12242","febrl3-rec-261-dup-0"
"12243","febrl3-rec-1600-dup-3"
"12243","febrl3-rec-1600-dup-4"
"12244","febrl3-rec-1600-dup-3"
"12244","febrl3-rec-1664-org"
"12245","febrl3-rec-1984-org"
"12245","febrl3-rec-656-org"
"12246","febrl3-rec-1984-org"
"12246","febrl3-rec-656-dup-1"
"12247","febrl3-rec-1984-org"
"12247","febrl3-rec-656-dup-3"
"12248","febrl3-rec-1984-org"
"12248","febrl3-rec-656-dup-0"
"12249","febrl3-rec-1984-org"
"12249","febrl3-rec-656-dup-2"
"12250","febrl3-rec-1984-org"
"12250","febrl3-rec-656-dup-4"
"12251","febrl3-rec-1548-dup-2"
"12251","febrl3-rec-1548-org"
"12252","febrl3-rec-1548-dup-2"
"12252","febrl3-rec-1620-dup-2"
"12253","febrl3-rec-1548-dup-2"
"12253","febrl3-rec-1620-dup-1"
"12254","febrl3-rec-1548-dup-2"
"12254","febrl3-rec-1620-dup-0"
"12255","febrl3-rec-1548-dup-2"
"12255","febrl3-rec-1620-org"
"12256","febrl3-rec-479-dup-1"
"12256","febrl3-rec-479-dup-2"
"12257","febrl3-rec-479-dup-1"
"12257","febrl3-rec-479-org"
"12258","febrl3-rec-1584-dup-0"
"12258","febrl3-rec-1584-dup-1"
"12259","febrl3-rec-1584-dup-0"
"12259","febrl3-rec-850-org"
"12260","febrl3-rec-1584-dup-0"
"12260","febrl3-rec-1584-dup-3"
"12261","febrl3-rec-1584-dup-0"
"12261","febrl3-rec-1584-org"
"12262","febrl3-rec-1584-dup-0"
"12262","febrl3-rec-850-dup-0"
"12263","febrl3-rec-1584-dup-0"
"12263","febrl3-rec-1584-dup-2"
"12264","febrl3-rec-221-org"
"12264","febrl3-rec-918-dup-1"
"12265","febrl3-rec-221-org"
"12265","febrl3-rec-918-dup-0"
"12266","febrl3-rec-221-org"
"12266","febrl3-rec-918-dup-3"
"12267","febrl3-rec-221-org"
"12267","febrl3-rec-918-org"
"12268","febrl3-rec-221-org"
"12268","febrl3-rec-918-dup-2"
"12269","febrl3-rec-1207-dup-3"
"12269","febrl3-rec-1207-org"
"12270","febrl3-rec-748-org"
"12270","febrl3-rec-80-dup-0"
"12271","febrl3-rec-748-org"
"12271","febrl3-rec-955-org"
"12272","febrl3-rec-748-org"
"12272","febrl3-rec-760-dup-1"
"12273","febrl3-rec-748-org"
"12273","febrl3-rec-760-dup-0"
"12274","febrl3-rec-748-org"
"12274","febrl3-rec-863-dup-0"
"12275","febrl3-rec-748-org"
"12275","febrl3-rec-863-org"
"12276","febrl3-rec-748-org"
"12276","febrl3-rec-760-org"
"12277","febrl3-rec-748-org"
"12277","febrl3-rec-760-dup-2"
"12278","febrl3-rec-205-org"
"12278","febrl3-rec-838-dup-1"
"12279","febrl3-rec-177-dup-1"
"12279","febrl3-rec-177-org"
"12280","febrl3-rec-177-dup-1"
"12280","febrl3-rec-63-org"
"12281","febrl3-rec-177-dup-1"
"12281","febrl3-rec-680-org"
"12282","febrl3-rec-177-dup-1"
"12282","febrl3-rec-177-dup-2"
"12283","febrl3-rec-1995-dup-1"
"12283","febrl3-rec-1995-org"
"12284","febrl3-rec-1035-org"
"12284","febrl3-rec-346-org"
"12285","febrl3-rec-1035-org"
"12285","febrl3-rec-346-dup-0"
"12286","febrl3-rec-1035-org"
"12286","febrl3-rec-1184-org"
"12287","febrl3-rec-104-org"
"12287","febrl3-rec-848-org"
"12288","febrl3-rec-104-org"
"12288","febrl3-rec-566-org"
"12289","febrl3-rec-104-org"
"12289","febrl3-rec-848-dup-0"
"12290","febrl3-rec-104-org"
"12290","febrl3-rec-359-dup-0"
"12291","febrl3-rec-104-org"
"12291","febrl3-rec-848-dup-1"
"12292","febrl3-rec-104-org"
"12292","febrl3-rec-359-org"
"12293","febrl3-rec-662-dup-3"
"12293","febrl3-rec-662-dup-4"
"12294","febrl3-rec-662-dup-3"
"12294","febrl3-rec-662-org"
"12295","febrl3-rec-148-dup-0"
"12295","febrl3-rec-148-org"
"12296","febrl3-rec-148-dup-0"
"12296","febrl3-rec-148-dup-1"
"12297","febrl3-rec-1017-org"
"12297","febrl3-rec-319-org"
"12298","febrl3-rec-1953-dup-2"
"12298","febrl3-rec-1953-org"
"12299","febrl3-rec-1953-dup-2"
"12299","febrl3-rec-531-dup-0"
"12300","febrl3-rec-1953-dup-2"
"12300","febrl3-rec-1953-dup-3"
"12301","febrl3-rec-1953-dup-2"
"12301","febrl3-rec-531-org"
"12302","febrl3-rec-1953-dup-2"
"12302","febrl3-rec-709-org"
"12303","febrl3-rec-1953-dup-2"
"12303","febrl3-rec-531-dup-1"
"12304","febrl3-rec-567-org"
"12304","febrl3-rec-962-org"
"12305","febrl3-rec-567-org"
"12305","febrl3-rec-962-dup-2"
"12306","febrl3-rec-567-org"
"12306","febrl3-rec-962-dup-1"
"12307","febrl3-rec-1022-dup-3"
"12307","febrl3-rec-795-org"
"12308","febrl3-rec-1022-dup-3"
"12308","febrl3-rec-1704-dup-2"
"12309","febrl3-rec-1022-dup-3"
"12309","febrl3-rec-1704-dup-1"
"12310","febrl3-rec-1022-dup-3"
"12310","febrl3-rec-1022-org"
"12311","febrl3-rec-1022-dup-3"
"12311","febrl3-rec-1704-org"
"12312","febrl3-rec-1022-dup-3"
"12312","febrl3-rec-1022-dup-4"
"12313","febrl3-rec-1022-dup-3"
"12313","febrl3-rec-1704-dup-0"
"12314","febrl3-rec-1657-dup-0"
"12314","febrl3-rec-1657-dup-1"
"12315","febrl3-rec-1657-dup-0"
"12315","febrl3-rec-1657-dup-2"
"12316","febrl3-rec-1657-dup-0"
"12316","febrl3-rec-1657-dup-4"
"12317","febrl3-rec-1657-dup-0"
"12317","febrl3-rec-1657-org"
"12318","febrl3-rec-1657-dup-0"
"12318","febrl3-rec-1657-dup-3"
"12319","febrl3-rec-35-dup-0"
"12319","febrl3-rec-35-dup-4"
"12320","febrl3-rec-35-dup-0"
"12320","febrl3-rec-35-dup-2"
"12321","febrl3-rec-35-dup-0"
"12321","febrl3-rec-35-dup-3"
"12322","febrl3-rec-35-dup-0"
"12322","febrl3-rec-360-org"
"12323","febrl3-rec-35-dup-0"
"12323","febrl3-rec-35-org"
"12324","febrl3-rec-35-dup-0"
"12324","febrl3-rec-35-dup-1"
"12325","febrl3-rec-1671-dup-2"
"12325","febrl3-rec-1671-org"
"12326","febrl3-rec-1671-dup-2"
"12326","febrl3-rec-752-org"
"12327","febrl3-rec-1671-dup-2"
"12327","febrl3-rec-1671-dup-3"
"12328","febrl3-rec-1671-dup-2"
"12328","febrl3-rec-593-dup-2"
"12329","febrl3-rec-1671-dup-2"
"12329","febrl3-rec-593-org"
"12330","febrl3-rec-641-dup-3"
"12330","febrl3-rec-959-dup-0"
"12331","febrl3-rec-641-dup-3"
"12331","febrl3-rec-878-dup-2"
"12332","febrl3-rec-641-dup-3"
"12332","febrl3-rec-878-dup-0"
"12333","febrl3-rec-641-dup-3"
"12333","febrl3-rec-959-org"
"12334","febrl3-rec-641-dup-3"
"12334","febrl3-rec-878-org"
"12335","febrl3-rec-641-dup-3"
"12335","febrl3-rec-896-org"
"12336","febrl3-rec-641-dup-3"
"12336","febrl3-rec-959-dup-4"
"12337","febrl3-rec-641-dup-3"
"12337","febrl3-rec-896-dup-0"
"12338","febrl3-rec-641-dup-3"
"12338","febrl3-rec-959-dup-2"
"12339","febrl3-rec-641-dup-3"
"12339","febrl3-rec-959-dup-3"
"12340","febrl3-rec-641-dup-3"
"12340","febrl3-rec-959-dup-1"
"12341","febrl3-rec-641-dup-3"
"12341","febrl3-rec-878-dup-1"
"12342","febrl3-rec-641-dup-3"
"12342","febrl3-rec-641-org"
"12343","febrl3-rec-90-dup-1"
"12343","febrl3-rec-90-org"
"12344","febrl3-rec-503-dup-0"
"12344","febrl3-rec-619-dup-4"
"12345","febrl3-rec-503-dup-0"
"12345","febrl3-rec-619-org"
"12346","febrl3-rec-503-dup-0"
"12346","febrl3-rec-619-dup-2"
"12347","febrl3-rec-503-dup-0"
"12347","febrl3-rec-98-org"
"12348","febrl3-rec-503-dup-0"
"12348","febrl3-rec-619-dup-3"
"12349","febrl3-rec-503-dup-0"
"12349","febrl3-rec-619-dup-1"
"12350","febrl3-rec-503-dup-0"
"12350","febrl3-rec-619-dup-0"
"12351","febrl3-rec-503-dup-0"
"12351","febrl3-rec-503-dup-1"
"12352","febrl3-rec-503-dup-0"
"12352","febrl3-rec-503-org"
"12353","febrl3-rec-503-dup-0"
"12353","febrl3-rec-503-dup-4"
"12354","febrl3-rec-503-dup-0"
"12354","febrl3-rec-503-dup-3"
"12355","febrl3-rec-503-dup-0"
"12355","febrl3-rec-503-dup-2"
"12356","febrl3-rec-656-dup-0"
"12356","febrl3-rec-656-org"
"12357","febrl3-rec-656-dup-0"
"12357","febrl3-rec-656-dup-1"
"12358","febrl3-rec-656-dup-0"
"12358","febrl3-rec-656-dup-3"
"12359","febrl3-rec-656-dup-0"
"12359","febrl3-rec-656-dup-2"
"12360","febrl3-rec-656-dup-0"
"12360","febrl3-rec-656-dup-4"
"12361","febrl3-rec-629-dup-2"
"12361","febrl3-rec-629-org"
"12362","febrl3-rec-318-dup-0"
"12362","febrl3-rec-318-org"
"12363","febrl3-rec-318-dup-0"
"12363","febrl3-rec-318-dup-3"
"12364","febrl3-rec-318-dup-0"
"12364","febrl3-rec-318-dup-2"
"12365","febrl3-rec-318-dup-0"
"12365","febrl3-rec-318-dup-1"
"12366","febrl3-rec-318-dup-0"
"12366","febrl3-rec-851-org"
"12367","febrl3-rec-1105-dup-1"
"12367","febrl3-rec-1716-dup-1"
"12368","febrl3-rec-1105-dup-1"
"12368","febrl3-rec-1105-dup-2"
"12369","febrl3-rec-1105-dup-1"
"12369","febrl3-rec-1716-dup-2"
"12370","febrl3-rec-1105-dup-1"
"12370","febrl3-rec-1259-org"
"12371","febrl3-rec-1105-dup-1"
"12371","febrl3-rec-1105-org"
"12372","febrl3-rec-1105-dup-1"
"12372","febrl3-rec-1716-dup-0"
"12373","febrl3-rec-1105-dup-1"
"12373","febrl3-rec-1259-dup-0"
"12374","febrl3-rec-1105-dup-1"
"12374","febrl3-rec-1716-org"
"12375","febrl3-rec-1478-dup-0"
"12375","febrl3-rec-1478-dup-1"
"12376","febrl3-rec-1478-dup-0"
"12376","febrl3-rec-1703-dup-0"
"12377","febrl3-rec-1478-dup-0"
"12377","febrl3-rec-1478-dup-2"
"12378","febrl3-rec-1478-dup-0"
"12378","febrl3-rec-1703-org"
"12379","febrl3-rec-1478-dup-0"
"12379","febrl3-rec-1478-org"
"12380","febrl3-rec-1678-dup-0"
"12380","febrl3-rec-1678-org"
"12381","febrl3-rec-1668-dup-0"
"12381","febrl3-rec-1668-dup-1"
"12382","febrl3-rec-1668-dup-0"
"12382","febrl3-rec-1668-dup-3"
"12383","febrl3-rec-1668-dup-0"
"12383","febrl3-rec-1668-org"
"12384","febrl3-rec-1668-dup-0"
"12384","febrl3-rec-1668-dup-2"
"12385","febrl3-rec-293-dup-2"
"12385","febrl3-rec-293-org"
"12386","febrl3-rec-1708-dup-0"
"12386","febrl3-rec-1782-dup-2"
"12387","febrl3-rec-1708-dup-0"
"12387","febrl3-rec-1708-dup-2"
"12388","febrl3-rec-1708-dup-0"
"12388","febrl3-rec-1782-dup-0"
"12389","febrl3-rec-1708-dup-0"
"12389","febrl3-rec-1708-dup-3"
"12390","febrl3-rec-1708-dup-0"
"12390","febrl3-rec-1708-dup-1"
"12391","febrl3-rec-1708-dup-0"
"12391","febrl3-rec-1708-dup-4"
"12392","febrl3-rec-1708-dup-0"
"12392","febrl3-rec-1782-org"
"12393","febrl3-rec-1708-dup-0"
"12393","febrl3-rec-1708-org"
"12394","febrl3-rec-1708-dup-0"
"12394","febrl3-rec-1782-dup-1"
"12395","febrl3-rec-1112-org"
"12395","febrl3-rec-1830-dup-2"
"12396","febrl3-rec-1112-org"
"12396","febrl3-rec-1947-dup-4"
"12397","febrl3-rec-1112-org"
"12397","febrl3-rec-1947-dup-3"
"12398","febrl3-rec-1112-org"
"12398","febrl3-rec-1405-org"
"12399","febrl3-rec-1112-org"
"12399","febrl3-rec-1830-dup-0"
"12400","febrl3-rec-1112-org"
"12400","febrl3-rec-1830-org"
"12401","febrl3-rec-1112-org"
"12401","febrl3-rec-1947-org"
"12402","febrl3-rec-1112-org"
"12402","febrl3-rec-1830-dup-1"
"12403","febrl3-rec-1112-org"
"12403","febrl3-rec-1947-dup-0"
"12404","febrl3-rec-1112-org"
